sentence,sentiment,opinion,aspect,subjectivity
Definitely uncomfortable around the waist with the elastic .,NEG,uncomfortable,waist,0
Definitely uncomfortable around the waist with the elastic .,NEG,uncomfortable,with,0
Definitely would not recommend for people in this size range !,NEG,not,,0
Definitely would not recommend for people in this size range !,NEG,recommend,,0
Delivery was fast .,POS,Fast,Delivery,0
Dependable dance tight .,POS,Dependable,dance,0
Dependable dance tight .,POS,Dependable,tight,0
Description is deceptive .,NEG,deceptive,Description,0
Description says there is a cushioned innersole when in fact this particular style has NO innersole .,NEG,,style,1
Despite being wide there really was no room for my toes .,NEG,,,1
Did not hurt their feet !,POS,,,1
Did not realize these would be so shiny so I wo n't be able to use them for their intended purpose .,NEG,Shiny,them,0
Did not realize these would be so shiny so I wo n't be able to use them for their intended purpose .,NEG,so,them,0
Did not work favorably for me..,POS,favorably,,0
"Did n't expect the hole in the foot , but these are dance tights ...",NEG,,dance,1
"Did n't expect the hole in the foot , but these are dance tights ...",NEG,,tights,1
Dilevery was quick and easy .,POS,easy,Dilevery,0
Dilevery was quick and easy .,POS,quick,Dilevery,0
Disappointing .,NEG,Disappointing,,0
Do not seem to be prone to running or tears.. great tights !,POS,great,tights,0
Do n't fit securely due to stretch in the back strap .,NEG,,back,1
Do n't fit securely due to stretch in the back strap .,NEG,,strap,1
Do n't waste your money ! !,NEG,,,1
Downside is they are really really pink .,NEG,pink,They,0
Downside is they are really really pink .,NEG,really,They,0
Dressing in retro to ride in our '64 Impala just makes me happy .,POS,happy,,0
Dressy enough for special teas and casual enough for slacks .,POS,casual,,0
Dressy enough for special teas and casual enough for slacks .,POS,dressy,,0
Dressy enough for special teas and casual enough for slacks .,POS,enough,,0
Durable and fit as expected .,POS,durable,,0
Durable and fit as expected .,POS,fit,,0
Easier for me to make my turns .,POS,,,1
Easy gliding with solid construction .,POS,easy,gliding,0
Easy gliding with solid construction .,POS,solid,construction,0
Easy to know your size .,POS,,,1
"Edited : this product was advertised as having a cushioned innersole : the seller says to return it , I have to pay shipping & handling to get a refund , because it is as advertised : it is not ( not innersole = will not fit me ) .",NEG,fit,product,0
"Edited : this product was advertised as having a cushioned innersole : the seller says to return it , I have to pay shipping & handling to get a refund , because it is as advertised : it is not ( not innersole = will not fit me ) .",NEG,fit,this,0
"Edited : this product was advertised as having a cushioned innersole : the seller says to return it , I have to pay shipping & handling to get a refund , because it is as advertised : it is not ( not innersole = will not fit me ) .",NEG,innersole,product,0
"Edited : this product was advertised as having a cushioned innersole : the seller says to return it , I have to pay shipping & handling to get a refund , because it is as advertised : it is not ( not innersole = will not fit me ) .",NEG,innersole,this,0
"Edited : this product was advertised as having a cushioned innersole : the seller says to return it , I have to pay shipping & handling to get a refund , because it is as advertised : it is not ( not innersole = will not fit me ) .",NEG,NOT,product,0
"Edited : this product was advertised as having a cushioned innersole : the seller says to return it , I have to pay shipping & handling to get a refund , because it is as advertised : it is not ( not innersole = will not fit me ) .",NEG,NOT,this,0
Enough compression,NEU,,,1
Even after wearing it all day my feet are feeling great .,POS,great,,0
Even if you had calves like Schwarzenegger they would be too big .,NEG,big,they,0
Even if you had calves like Schwarzenegger they would be too big .,NEG,too,they,0
"Even so , a good choice for a reasonably priced character shoe .",POS,good,shoe,0
"Even so , a good choice for a reasonably priced character shoe .",POS,reasonably,shoe,0
"Even when I stopped dancing , I still wear them with skirts and boots .",POS,,them,1
Even when they end up running around in them after dance class with no shoes on and they are n't supposed to they done end up torn right after .,POS,,They,1
"Even with out that , they make you feel like your dancing when your just walking around .",POS,,they,1
Everything else about these tights is amazing .,POS,amazing,tights,0
"Exactly what we expected , got well",POS,well,,0
Exactly what we needed !,POS,,,1
Excellent,POS,Excellent,,0
excellent buy for the price .,POS,excellent,price,0
Excellent dance tights .,POS,Excellent,dance,0
Excellent dance tights .,POS,Excellent,tights,0
Excellent fit and look so cute .,POS,cute,,0
Excellent fit and look so cute .,POS,Excellent,,0
Excellent fit and look so cute .,POS,so,,0
Excellent fit and size .,POS,Excellent,,0
Excellent for dancing,POS,Excellent,,0
Excellent price .,POS,excellent,price,0
Excellent product and beautiful color,POS,Beautiful,color,0
Excellent product and beautiful color,POS,Excellent,product,0
Excellent shipping and quality .,POS,Excellent,quality,0
Excellent shipping and quality .,POS,Excellent,shipping,0
Excellent shoe .,POS,excellent,shoe,0
Excellent warm hoodie - great for winter .,POS,Excellent,hoodie,0
Excellent warm hoodie - great for winter .,POS,great,hoodie,0
Excellent warm hoodie - great for winter .,POS,warm,hoodie,0
extremely comfortable,POS,comfortable,,0
extremely comfortable,POS,extremely,,0
Extremely uncomfortable .,NEG,extremely,,0
Extremely uncomfortable .,NEG,uncomfortable,,0
"Fabric was thinner than I thought it would be , it 's not see through but if I held the shirt up toward a lamp/light ( about 10 ' away ) I could see lamp light through the fabric .",NEG,,Fabric,1
"Fabric was thinner than I thought it would be , it 's not see through but if I held the shirt up toward a lamp/light ( about 10 ' away ) I could see lamp light through the fabric .",NEG,,shirt,1
"Fabric was thinner than I thought it would be , it 's not see through but if I held the shirt up toward a lamp/light ( about 10 ' away ) I could see lamp light through the fabric .",NEG,thinner,Fabric,0
Fantastic !,POS,Fantastic,,0
Fast service !,POS,Fast,service,0
Fast shipment too !,POS,fast,shipment,0
"Fast shipping , very comfortable shoes .",POS,comfortable,Shoes,0
"Fast shipping , very comfortable shoes .",POS,fast,shipping,0
"Fast shipping , very comfortable shoes .",POS,Very,Shoes,0
favorite dance tights,POS,favorite,dance,0
favorite dance tights,POS,favorite,tights,0
feel great !,POS,great,,0
Feels nice,POS,nice,,0
"Finally , I don't get why , if they were going to make the vamp and front of the shaft out of leather , they didn't just make the back of the shaft leather too ?",NEG,,,1
First I LOVE THESE TIGHTS ! ! !,POS,love,tights,0
"First impressions , I am pleased with them , but time will tell how they hold up .",POS,pleased,them,0
First time I have every actually seen such a bright pink hoodie !,POS,,bright,1
First time I have every actually seen such a bright pink hoodie !,POS,,hoodie,1
First time I have every actually seen such a bright pink hoodie !,POS,,pink,1
Fit and feel great and can take some rough handling .,POS,great,,1
Fit and take a beating so they last much longer than conventional hose .,POS,longer,They,0
Fit and take a beating so they last much longer than conventional hose .,POS,much,They,0
Fit exactly as expected .,POS,fit,,0
fit fine liked them,POS,fine,them,0
fit fine liked them,POS,Liked,them,0
Fit great and my daughter loves it .,POS,great,,1
Fit great and my daughter loves it .,POS,loves,,0
"Fit just slightly small though , but still kept them .",NEG,just,,0
"Fit just slightly small though , but still kept them .",NEG,slightly,,0
"Fit just slightly small though , but still kept them .",NEG,small,,0
Fit like a glove !,POS,fit,,1
"Fit like a glove , very comfortable , very durable material .",POS,comfortable,,0
"Fit like a glove , very comfortable , very durable material .",POS,durable,material,0
"Fit like a glove , very comfortable , very durable material .",POS,Very,material,0
"Fit like a glove , very comfortable , very durable material .",POS,Very,,0
Fit nice .,POS,nice,,1
Fit perfect ! ! !,POS,perfect,,0
Fit perfect and a good buy for the money .,POS,good,,0
Fit perfect and a good buy for the money .,POS,perfect,,0
"Fit perfectly , thanks !",POS,perfectly,,0
"Fit perfectly , thanks !",POS,Thanks,,0
Fit perfectly .,POS,perfectly,,0
Fit perfectly on my daughter who wears a 13.5-1 .,POS,perfectly,,0
Fit somewhat small .,NEG,small,,0
Fit somewhat small .,NEG,somewhat,,0
fit true to size .,POS,TRUE,size,1
Fit was great and just as expected .,POS,great,,1
Fit well,POS,well,,0
"Fit well , but not for long .",NEG,for,,0
"Fit well , but not for long .",NEG,long,,0
"Fit well , but not for long .",NEG,not,,0
"Fit well , but not for long .",POS,well,,0
Fit well and look nice,POS,nice,,1
Fit well and look nice,POS,well,,0
"Fits as expected , works great for Ballet .",POS,FITS,,0
"Fits as expected , works great for Ballet .",POS,great,,1
Fits as expected and is perfect for my costume ... will purchase again from here .,POS,perfect,,0
Fits as expected and look nice,POS,,,1
Fits as expected and look nice,POS,nice,,0
Fits great,POS,great,,1
Fits great and very comfortable,POS,comfortable,,0
Fits great and very comfortable,POS,great,,0
