sentence,sentiment,opinion,aspect,subjectivity
2 - right arrow key not stabilized within the body and comes off .,NEG,not,arrow,1
2 - right arrow key not stabilized within the body and comes off .,NEG,not,key,1
2 - right arrow key not stabilized within the body and comes off .,NEG,not,right,1
2 - right arrow key not stabilized within the body and comes off .,NEG,stabilized,arrow,1
2 - right arrow key not stabilized within the body and comes off .,NEG,stabilized,key,1
2 - right arrow key not stabilized within the body and comes off .,NEG,stabilized,right,1
"2 ) if it does not work , do n't ask for Amazon help .",NEG,,amazon,1
2 ) slow start up and performance given,NEG,slow,,1
2 ) the battery was pretty limited .,NEG,limited,battery,0
2 ) the touchpad is way too wonky - asus needs to fix this asap .,NEG,wonky,touchpad,0
2 / 28 / 18 - a couple days ago i updated the chrome os .,NEU,,chrome,1
2 / 28 / 18 - a couple days ago i updated the chrome os .,NEU,,os,1
2 ssd as it will not fit the slot available .,NEG,,ssd,1
2 stars taken for horrible sound quality,NEG,horrible,quality,0
2 stars taken for horrible sound quality,NEG,horrible,sound,0
2 usb ports and 2 thunderbolt ports on a $ 4500nz laptop ?,NEG,,ports,1
2 usb ports and 2 thunderbolt ports on a $ 4500nz laptop ?,NEG,,thunderbolt,1
2 usb ports and 2 thunderbolt ports on a $ 4500nz laptop ?,NEG,,usb,1
"2nd problem was the game card was damaged and 3rd problem was youtube wouldn ' t work again , and the search bar on the laptop wasnt working .",NEG,,bar,1
"2nd problem was the game card was damaged and 3rd problem was youtube wouldn ' t work again , and the search bar on the laptop wasnt working .",NEG,,search,1
"2nd problem was the game card was damaged and 3rd problem was youtube wouldn ' t work again , and the search bar on the laptop wasnt working .",NEG,,youtube,1
"2nd problem was the game card was damaged and 3rd problem was youtube wouldn ' t work again , and the search bar on the laptop wasnt working .",NEG,damaged,card,0
"2nd problem was the game card was damaged and 3rd problem was youtube wouldn ' t work again , and the search bar on the laptop wasnt working .",NEG,damaged,game,0
3 ) The charger design is a little flimsy .,NEG,a,charger,0
3 ) The charger design is a little flimsy .,NEG,flimsy,charger,0
3 ) The charger design is a little flimsy .,NEG,little,charger,0
3 ) you can hear the screen creak .,NEG,creak,screen,0
3. by installing `` crouton '' I have full access to Ubuntu OS for work .,POS,,,1
"5 ` ` ips screen that is gorgeous to look at , extremely bright and full 1080p resolution .",POS,gorgeous,,0
"5 years old or matched by chromebooks at half the price , the absence of a touchscreen upgrade , or the use of slower emmc storage instead of a real m .",NEG,slower,emmc,0
"5 years old or matched by chromebooks at half the price , the absence of a touchscreen upgrade , or the use of slower emmc storage instead of a real m .",NEG,slower,storage,0
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,'-,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,132t,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,4gb,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,c1lk,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,cb5,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,celeron,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,chrome,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,hd,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,intel,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,n3150,1
"6 - inch hd touch , intel celeron n3150 , 4gb ddr3l , 32gb , chrome , cb5 - 132t - c1lk",NEU,,touch,1
"6 ` ` screen is big enough to read with ease , yet the item itself is light enough to tote to meetings .",POS,big,,0
"6 ` ` screen is big enough to read with ease , yet the item itself is light enough to tote to meetings .",POS,ease,,0
"6 ` ` screen is big enough to read with ease , yet the item itself is light enough to tote to meetings .",POS,light,item,0
6 inch laptop it appears fragile the keyboard itself feels like the keys will pop out .,NEG,,keyboard,1
6 inch laptop it appears fragile the keyboard itself feels like the keys will pop out .,NEG,,keys,1
6 inch laptop it appears fragile the keyboard itself feels like the keys will pop out .,NEG,fragile,6,0
6 inch laptop it appears fragile the keyboard itself feels like the keys will pop out .,NEG,fragile,inch,0
6 inch laptop it appears fragile the keyboard itself feels like the keys will pop out .,NEG,fragile,laptop,0
"8 + lbs , this one is right under 5 so it makes it nice and portable .",POS,nice,,0
"8 + lbs , this one is right under 5 so it makes it nice and portable .",POS,portable,,0
8 Hour battery life is quite an overstatement ... the laptop itself tells me about 3-4 hours,NEG,overstatement,battery,0
8 Hour battery life is quite an overstatement ... the laptop itself tells me about 3-4 hours,NEG,overstatement,life,0
"8g is enough to do most daily activities , i use nvidia geforce now to play much higher end games like destiny 2 , r6 and what not .",NEU,,geforce,1
"8g is enough to do most daily activities , i use nvidia geforce now to play much higher end games like destiny 2 , r6 and what not .",NEU,,nvidia,1
a + device and i would highly recommend it .,POS,'+,device,0
a + device and i would highly recommend it .,POS,a,device,0
a + device and i would highly recommend it .,POS,recommend,device,0
a big part of this device is its gorgeous aesthetic .,POS,aesthetic,device,0
a big part of this device is its gorgeous aesthetic .,POS,gorgeous,device,0
A bit laggy,NEG,laggy,,0
"a chromebook does most of what i need , except gaiming .",POS,,chromebook,1
"a couple months after I got it ( for college ) , it began to turn off by itself even when the battery was fully charged , plugged in or not plugged in .",NEG,,,1
"a fantastic product , with an aluminum frame , touchscreen , and high definition ; high resolution screen ; you can ' t beat this .",NEU,,touchscreen,1
"a fantastic product , with an aluminum frame , touchscreen , and high definition ; high resolution screen ; you can ' t beat this .",POS,,touchscreen,1
"a fantastic product , with an aluminum frame , touchscreen , and high definition ; high resolution screen ; you can ' t beat this .",POS,fantastic,product,0
"a fantastic product , with an aluminum frame , touchscreen , and high definition ; high resolution screen ; you can ' t beat this .",POS,high,definition,0
"a few hours of use later , i noticed that my battery was very low , around 10 % .",NEG,low,battery,0
A good laptop with decent price .,POS,decent,laptop,0
A good laptop with decent price .,POS,good,laptop,0
a good product !,POS,good,product,0
"a great chromebook , but stopped charging in 3 months .",NEG,,chromebook,1
"a great chromebook , but stopped charging in 3 months .",POS,great,chromebook,0
a great chromebook .,POS,great,chromebook,0
"a great chromebook at a very reasonable price , includes the google play store .",POS,great,chromebook,0
"a great chromebook at a very reasonable price , includes the google play store .",POS,reasonable,chromebook,0
a great computer !,POS,great,computer,0
a great laptop !,POS,great,laptop,0
a little disappointed with the android experience .,NEG,disappointed,android,0
a little disappointed with the android experience .,NEG,disappointed,experience,0
"a lot of websites don ' t work properly with the chromebook , even though you ' re using the same browser .",NEG,,chromebook,1
"a more recent trend among chrome os devices is the inclusion of 4gb of ram and 32gb of storage , instead of the 2gb / 16gb to which we ' ve become accustomed .",NEU,,chrome,1
"a more recent trend among chrome os devices is the inclusion of 4gb of ram and 32gb of storage , instead of the 2gb / 16gb to which we ' ve become accustomed .",NEU,,devices,1
"a more recent trend among chrome os devices is the inclusion of 4gb of ram and 32gb of storage , instead of the 2gb / 16gb to which we ' ve become accustomed .",NEU,,os,1
"a solid little m3 processor , 4gb of ram and 64gb of ssd storage make this machine capable of handling heavy usage and earn it a solid octane 2 .",POS,,ram,1
"a solid little m3 processor , 4gb of ram and 64gb of ssd storage make this machine capable of handling heavy usage and earn it a solid octane 2 .",POS,,ssd,1
a wonderful device with extremely clear display .,POS,clear,display,0
a wonderful device with extremely clear display .,POS,wonderful,device,0
A worthy investment for people trying to find a good gaming computer under $ 1000 .,POS,good,computer,0
A worthy investment for people trying to find a good gaming computer under $ 1000 .,POS,good,gaming,0
• bright screen with good colors,POS,bright,screen,0
• bright screen with good colors,POS,good,screen,0
• great battery life .,POS,great,battery,0
• great battery life .,POS,great,life,0
• super thin and light weight,POS,light,,0
• super thin and light weight,POS,thin,,0
• volume is incredibly low .,NEG,low,,0
about 4 hours of battery,NEU,,battery,1
about half of my home automation apps also do not work .,NEG,,apps,1
about half of my home automation apps also do not work .,NEG,,automation,1
about half of my home automation apps also do not work .,NEG,,home,1
"About the laptop , I really liked it .",POS,liked,laptop,0
about what i was expecting / hoping it to be .,POS,,,1
Absolutely love it !,POS,Love,,0
Absolutely NO VOLUME AT ALL .,NEG,,VOLUME,1
acer ' s customer service is by far the worst .,NEG,worst,',0
acer ' s customer service is by far the worst .,NEG,worst,acer,0
acer ' s customer service is by far the worst .,NEG,worst,customer,0
acer ' s customer service is by far the worst .,NEG,worst,s,0
acer ' s customer service is by far the worst .,NEG,worst,service,0
acer had no answer for that question .,NEG,,,1
acer made a winner here !,POS,winner,acer,0
acer makes a good unit too .,POS,good,acer,0
