raw_words,sentiment,aspect,opinion,subjectivity
"Great fit , great look !",POS,look,great,0
"Great fit , true to size !",POS,,Great,0
"Great fit , true to size !",POS,size,TRUE,0
Great fit and i love the way it looks on me .,POS,,"Great, love",0
Great fit for 12 year old with long legs who wears a size 14 in girls clothes .,POS,,Great,0
Great for costumes,POS,,Great,0
Great for dancing and costume modesty .,POS,,Great,0
"Great for everyday shopping , running errands , etc .",POS,,Great,0
Great for photo shoots and Cosplaying .,POS,,Great,0
Great looking sandal also .,POS,sandal,Great,0
"Great material , washes well , and lasts a really long time ... it 's very much so worth the cost .",POS,,very much so worth,0
"Great material , washes well , and lasts a really long time ... it 's very much so worth the cost .",POS,material,"well, Great",0
Great neutral color and simple design .,POS,color,Great,0
Great neutral color and simple design .,POS,design,simple,0
Great price & Great value !,POS,,Great value,0
Great price & Great value !,POS,price,Great,0
"Great price , nice fit",POS,fit,nice,0
"Great price , nice fit",POS,price,Great,0
Great price on Amazon .,POS,price,Great,0
Great product,POS,product,Great,0
Great quality .,POS,quality,Great,0
Great quality and size .,POS,quality,Great,0
Great quality and size .,POS,size,Great,0
Great quality black opaque tights with a hint if shimmer and very good stretchability .,POS,quality,Great,0
Great quality black opaque tights with a hint if shimmer and very good stretchability .,POS,stretchability,very good,0
Great seller with super fast shipping .,POS,seller,Great,0
Great seller with super fast shipping .,POS,shipping,super fast,0
Great shimmer too,POS,shimmer,Great,0
Great shipping and packaging too !,POS,packaging,Great,0
Great shipping and packaging too !,POS,shipping,Great,0
Great shoe .,POS,shoe,Great,0
Great shoes !,POS,shoes,Great,0
Great shoes and very comfortable .,POS,shoes,"Great, very comfortable",0
Great shoes in every color .,POS,shoes,Great,0
Great sweatshirt .,POS,sweatshirt,Great,0
"Great tights , I wish the waist band was n't just a strip of elastic , and was more of a body shaper like classic pantyhose , but these tights are worth it even without .",POS,tights,"Great, worth",0
Great tights .,POS,tights,Great,0
Great tights ; these were exactly what I was looking for to go along with a costume dress and knee-high boots .,POS,tights,"Great, NULL",0
Great tights for ballerinas .,POS,tights,Great,0
Great transition tights for my daughter .,POS,transition tights,Great,0
Great value and they last all year with no holes or runs .,POS,they,"Great value, NULL",0
Great value looked great,POS,,"great, Great value",0
HE LIKED IT .,POS,,LIKED,0
"HOWEVER , it was EXTREMELY SMALL !",NEG,,EXTREMELY SMALL,0
Had I gone half a size down it would have been perfect .,NEG,,,0
Had to exchange my first pair because they run a size small .,NEG,pair,small,0
Had to get my husband to help with buckle .,NEG,buckle,,0
Had to mail back which cost $ 13.00 ? ?,NEG,,,0
Had to return them .,NEG,them,Had,0
Had to send back ... .Really was hoping these were going to fit .,NEG,,,0
Happy with choice .,POS,,Happy,0
Happy with my purchase .,POS,,Happy,0
Has to give to my daughter because it was too small,NEG,,too small,0
Have bought danskin products before ... Great fit and great quality .,POS,,Great,0
Have bought danskin products before ... Great fit and great quality .,POS,quality,great,0
Have them in 3 colors,POS,them,,0
Have wore this style when LifeStride was American made but of course now you just cant count on the sizes ? ?,NEG,sizes,,0
Have worn and washed several times and they still look great .,POS,they,great,0
"Have yet to dance it them - so not really a full review- but the fit nice out of the box , the test will be when I go salsa dancing when my hip heals .",POS,,nice,0
"Having danced for many years I love the coverage , little extra warmth these tighter tights give you - vs the store bought everyday tights .",NEU,tights,tighter,1
"Having danced for many years I love the coverage , little extra warmth these tighter tights give you - vs the store bought everyday tights .",POS,coverage,love,0
Having the soles of the feet exposed is good for my exercise classes .,POS,soles,good,0
He receives many compliments when he wears them .,POS,them,,0
"He searched for quite a while to find boots that did not have a zipper , had steel toes , and were tough enough for wearing when he was riding his Harley .",POS,boots,tough enough,0
Heavy shimmery stockings that are nice for winter .,NEU,stockings,Heavy,1
Heavy shimmery stockings that are nice for winter .,POS,stockings,"nice, shimmery",0
Heel color and appearance awful .,NEG,Heel color,awful,0
Heel color and appearance awful .,NEG,appearance,awful,0
Hide a multitude of sins .,POS,,,0
Hides leg hair fairly well and I 'd say I have moderately hairy/dark legs .,POS,,fairly well,0
Higher heels throw my back out and cause hip pain .,NEG,Higher heels,,0
Highly recommend .,POS,,Highly recommend,0
Highly recommend these !,POS,,Highly recommend,0
Highly recommended .,POS,,Highly recommended,0
Holding up well .,POS,,well,0
"Holds up well through numerous laundry procedures , very silky feel .",POS,,well,0
"Holds up well through numerous laundry procedures , very silky feel .",POS,feel,very silky,0
Holes are a bit tight .,NEG,Holes,a bit tight,0
Hood isn't too big and the front pouch pocket is nice .,POS,Hood,isn't too big,0
Hood isn't too big and the front pouch pocket is nice .,POS,front pouch pocket,nice,0
"Hours & hours of practice , plus 4 performances and not one complaint !",POS,,,0
"However , I ca n't wear them for long walks , as they offer no arch support .",NEG,them,,0
"However , I decided to try this pair and was very pleased with the fit and the style .",POS,,very pleased,0
"However , I decided to try this pair and was very pleased with the fit and the style .",POS,style,very pleased,0
"However , I had no trouble sending them back .",POS,them,,0
"However , I had to re-attach all the buttons after wearing it once , and it really has to be dry-cleaned or the sleazy fabric becomes stiff as a board .",NEG,buttons,,0
"However , I had to re-attach all the buttons after wearing it once , and it really has to be dry-cleaned or the sleazy fabric becomes stiff as a board .",NEG,fabric,sleazy,0
"However , I would recommend that someone who is on the higher end of their size according to the manufacturer 's ( not Amazon 's ) size chart may want to go a size up for this particular style .",POS,,recommend,0
"However , it definitely runs a little small .",NEG,,a little small,0
"However , it does have what I think is a design flaw .",NEG,,flaw,0
"However , it was very large and I coul n't keep it on my foot it .",NEG,,very large,0
"However , on the product packaging , with height/weight , I am a Large/XLarge !",NEG,product packaging,,0
"However , they run a full size smaller than street shoes .",NEG,they,smaller,0
"However , they run short .",NEG,they,short,0
"However , this particular pair is more narrow then any I have purchased before .",NEG,this particular pair,more narrow,0
"However , when I got them the length looked like a size 9 and the width looked like a medium not an extra wide .",NEG,,,0
However I had to return them because they were a bit too wide .,NEG,they,a bit too wide,0
However the company does not do exchange.and deducts $ 6.00 from a refund I found in fine print .,NEG,,,0
However they are a bit tight in the waist so I took 1 star off .,NEG,they,a bit tight,0
"Huge sleeves , Baggy sleeves , do n't buy unless you see it first .",NEG,,,0
"Huge sleeves , Baggy sleeves , do n't buy unless you see it first .",NEG,sleeves,"Baggy, Huge",0
Hugs the foot comfortably and keeps the toes from sliding out the top .,POS,,"comfortably, NULL",0
"Husband had no issues walking in them , just the general have to stretch out the leather .",POS,them,,0
"I 'd buy more colors , but they 're not always available in my size & width.My one quibble , the reason I ca n't give these shoes five stars , is that after a year or so of intermittent wear , no more than once a week , they tend to deteriorate , fast .",NEG,shoes,,0
"I 'd buy more colors , but they 're not always available in my size & width.My one quibble , the reason I ca n't give these shoes five stars , is that after a year or so of intermittent wear , no more than once a week , they tend to deteriorate , fast .",NEG,they,deteriorate,0
I 'd definitely just get this on prime in case you need to return it and swap sizes .,NEG,,,0
I 'd gladly pay more for US shoes but why don't they fit ?,NEG,they,fit,0
I 'd gladly pay more for US shoes but why don't they fit ?,POS,US shoes,gladly,0
"I 'd ordered the Capezio Women 's Hold & Stretch Transition Tight , Light Suntan , Large few months ago which is way too small .",NEG,Capezio Women 's Hold & Stretch Transition Tight,too small,0
I 'm 110 lbs and only 5 ' and the waist band to fit my legs properly is worn as high as my waist .,NEG,,,0
I 'm 5 ' 3 and 135 and the size B fits perfectly .,POS,size B,perfectly,0
"I 'm 5 ' 4 and 125 , ordered an XL ( have never worn anything bigger than a medium in my life ) , still pretty tight around the waist .",NEG,,pretty tight,0
"I 'm 5 ' 7 and 117 pounds , normal size is XS or S in clothes ( size 2-6 depending on cut/style ) and yet I got large/extra large and am glad I did - there is a size chart on the back that confirms that was right choice .",POS,,glad,0
"I 'm 5 ' 7 and a little under 130 lbs , I hold most if my weight in my bottom and thighs , the medium works perfect .",POS,the medium,perfect,0
I 'm 5 ' 8 and bought a S/M.I thought it wouldn't fit over my thighs but it did and went all the way up the the waist.It was a bit snug around the waist but that can be solved with a bit of a diet .,NEG,waist.It,a bit snug,0
I 'm 5 ' 8 and bought a S/M.I thought it wouldn't fit over my thighs but it did and went all the way up the the waist.It was a bit snug around the waist but that can be solved with a bit of a diet .,POS,thighs,,0
I 'm 5 ' 9 165 and I got size D and they fit perfectly .,POS,they,perfectly,0
