raw_words,sentiment,aspect,opinion,subjectivity
Check-in and check-out process is very convenient and smooth .,POS,Check-in,"very convenient, smooth",0
Check-in and check-out was super easy .,POS,Check-in,super easy,0
Check-in and check-out was super easy .,POS,check-out,super easy,0
Check-in and out were quick and easy,POS,Check-in and out,"quick, easy",0
Check-in could not have been easier .,POS,Check-in,easier,0
Checkin was a breeze .,POS,Checkin,breeze,0
"Check-in was easy , the place was great !",POS,Check-in,easy,0
"Check-in was easy , the place was great !",POS,place,great,0
"Check-in was easy , the space was clean and cute , Tiffany left us a super helpful guide , and the location was perfect .",POS,space,"clean, cute",0
"Check-in was easy , the space was clean and cute , Tiffany left us a super helpful guide , and the location was perfect .",POS,Check-in,easy,0
"Check-in was easy , the space was clean and cute , Tiffany left us a super helpful guide , and the location was perfect .",POS,location,perfect,0
"Check-in was easy , the space was clean and cute , Tiffany left us a super helpful guide , and the location was perfect .",POS,guide,super helpful,0
Check-in was easy and my trip was worthwhile !,POS,Check-in,easy,0
Check-in was easy and my trip was worthwhile !,POS,trip,worthwhile,0
Check-in was smooth and easy .,POS,Check-in,"smooth, easy",0
"Check-in was very accommodating , and the location is ideal for travel to the Harvard Business School campus and Harvard Square .",POS,location,ideal,0
"Check-in was very accommodating , and the location is ideal for travel to the Harvard Business School campus and Harvard Square .",POS,Check-in,very accommodating,0
"Checking in was a breeze , and since Tiffany had already provided us with some breakfast staples we were able to just walk in , drop off our bags , and head out to explore Boston .",POS,Checking in,breeze,0
Checkout was not flexible .,NEG,Checkout,not flexible,0
Cheers !,POS,NULL,Cheers,0
"Clean , comfortable , and friendly near just where we wanted to be .",POS,NULL,"comfortable, friendly, Clean",0
"Clean , comfortable , and in a great location .",POS,NULL,"comfortable, Clean",0
"Clean , comfortable , and in a great location .",POS,location,great,0
"Clean , comfortable , and just far enough from the crazy Boston streets to allow us to retreat for the night or a quick nap between attractions .",POS,NULL,"comfortable, NULL, Clean",0
"Clean , comfortable , quiet and convenient to T .",POS,NULL,"comfortable, convenient, Clean, quiet",0
"Clean , comfortable place to stay on beautiful Newbury Street .",POS,Newbury Street,beautiful,0
"Clean , comfortable place to stay on beautiful Newbury Street .",POS,place,"comfortable, Clean",0
"Clean , comfy , and only a couple blocks to the Orange Line .",POS,NULL,"comfy, NULL, Clean",0
"Clean , cozy , quiet and comfy !",POS,NULL,"comfy, cozy, Clean, quiet",0
"Clean , good bed , very quiet and good wifi .",POS,NULL,"Clean, very quiet",0
"Clean , good bed , very quiet and good wifi .",POS,bed,good,0
"Clean , good bed , very quiet and good wifi .",POS,wifi,good,0
"Clean , quiet and perfect for what we were looking for .",POS,NULL,"quiet, Clean, perfect",0
"Clean , so close to the train , quick responses !",POS,NULL,"NULL, Clean",0
"Clean , so close to the train , quick responses !",POS,responses,quick,0
"Clean , with a warm , inviting style .",POS,NULL,Clean,0
"Clean , with a warm , inviting style .",POS,style,"warm, inviting",0
Clean .,POS,NULL,Clean,0
Clean accommodations and matched description .,POS,accommodations,Clean,0
Clean and as described,POS,NULL,Clean,0
Clean and comfortable .,POS,NULL,"comfortable, Clean",0
"Clean and comfortable place , accurate description .",POS,description,accurate,0
"Clean and comfortable place , accurate description .",POS,place,"comfortable, Clean",0
Clean and comfortable room .,POS,room,"comfortable, Clean",0
Clean and confortable !,POS,NULL,"confortable, Clean",0
Clean and cute .,POS,NULL,"Clean, cute",0
Clean and easy check in .,POS,NULL,Clean,0
Clean and easy check in .,POS,check in,easy,0
clean and hospitable .,POS,NULL,"hospitable, clean",0
"Clean and private bedroom space , and the hosts are lovely people .",POS,hosts,lovely,0
"Clean and private bedroom space , and the hosts are lovely people .",POS,bedroom space,"private, Clean",0
"Clean and simple , this is a great value for Boston .",POS,NULL,"Clean, simple",0
"Clean and simple , this is a great value for Boston .",POS,value,great,0
Clean and style .,POS,NULL,"Clean, style",0
Clean and tidy room which is perfect for a quick stop in Boston .,POS,room,"perfect, tidy, Clean",0
"Clean private , quiet - no fuss .",POS,NULL,"quiet, Clean, private",0
"Clean room , comfy bed and close to the train .",POS,room,Clean,0
"Clean room , comfy bed and close to the train .",POS,bed,comfy,0
"Clean room , comfy bed and close to the train .",POS,NULL,NULL,0
"Clean room , easy instructions to follow",POS,room,Clean,0
"Clean room , easy instructions to follow",POS,instructions,easy,0
Clean room and bathroom .,POS,bathroom,Clean,0
Clean room and bathroom .,POS,room,Clean,0
Clean room with everything needed .,POS,room,"Clean, NULL",0
Clean room with just what one would need for a couple night stay .,POS,room,Clean,0
Clean safe and with friendly and accommodating hosts .,POS,hosts,"accommodating, friendly",0
Clean safe and with friendly and accommodating hosts .,POS,NULL,"Clean, safe",0
Clean soft towels .,POS,towels,"soft, Clean",0
"Clean space , great location .",POS,space,Clean,0
"Clean space , great location .",POS,location,great,0
Cleveland Circle and Washington Square are easy walks and BC is three train stops away .,POS,NULL,NULL,1
Close to all the historic sites and plenty of great restaurants and coffee shops within walking distances .,POS,NULL,NULL,1
Close to everything .,POS,NULL,NULL,1
Close to public transport .,POS,NULL,NULL,1
Close to public transport as well as shops .,POS,NULL,NULL,1
Close to subway and donuts cafes .,POS,NULL,NULL,1
Close to the airport and public transit .,POS,NULL,NULL,1
Close to the shops and subway .,POS,NULL,NULL,1
Close to the subway .,POS,NULL,NULL,1
Close to transportation .,POS,NULL,NULL,1
Close walk to public transportation,POS,NULL,NULL,1
"Closest supermarket , Shaws is 15-20 min walk .",POS,NULL,NULL,1
"Coffee , restaurants and stores are a few mins away .",POS,NULL,NULL,1
"Coffee shops , restaurants and pleasantries all steps from the front door .",POS,front door,NULL,1
Coffee was provided along with sweeteners and creamer as well as bathroom necessities - a nice touch !,POS,Coffee,nice,0
Coffee was provided along with sweeteners and creamer as well as bathroom necessities - a nice touch !,POS,bathroom necessities,nice,0
"Comfort , convenience & location !",POS,NULL,Comfort,0
"Comfort , convenience & location !",POS,location,convenience,0
"Comfortable , clean .",POS,NULL,"Comfortable, clean",0
"Comfortable , stylish , clean , and yummy breakfast treats to boot !",POS,NULL,"Comfortable, clean, stylish",0
"Comfortable , stylish , clean , and yummy breakfast treats to boot !",POS,breakfast,yummy,0
Comfortable .,POS,NULL,Comfortable,0
Comfortable and easy in all ways .,POS,NULL,"Comfortable, easy",0
"Comfortable bed , ice cold AC , hot shower , great location and Mark is accessible via the app at any time .",POS,Mark,accessible,0
"Comfortable bed , ice cold AC , hot shower , great location and Mark is accessible via the app at any time .",POS,bed,Comfortable,0
"Comfortable bed , ice cold AC , hot shower , great location and Mark is accessible via the app at any time .",POS,location,great,0
"Comfortable bed , ice cold AC , hot shower , great location and Mark is accessible via the app at any time .",POS,shower,hot,0
"Comfortable bed , ice cold AC , hot shower , great location and Mark is accessible via the app at any time .",POS,AC,ice cold,0
Comfortable bed and sofa bed .,POS,bed,Comfortable,0
Comfortable bed and sofa bed .,POS,sofa bed,Comfortable,0
"Comfortable beds , plenty of towels and storage .",POS,beds,Comfortable,0
"Comfortable beds , plenty of towels and storage .",POS,storage,plenty,0
"Comfortable beds , plenty of towels and storage .",POS,towels,plenty,0
"Comfortable room , friendly and welcoming host .",POS,room,Comfortable,0
"Comfortable room , friendly and welcoming host .",POS,host,"friendly, welcoming",0
"Communicating with her was easily and comfortable , and she made sure we had a great stay .",POS,Communicating,"comfortable, easily",0
"Communicating with her was easily and comfortable , and she made sure we had a great stay .",POS,NULL,"great, NULL",0
Communication beforehand was good and the check in process was really easy .,POS,Communication,good,0
Communication beforehand was good and the check in process was really easy .,POS,check in,really easy,0
Communication overall was excellent .,POS,Communication,excellent,0
Communication was clear and street parking readily available .,POS,Communication,clear,0
Communication was clear and street parking readily available .,POS,street parking,readily available,0
