raw_words,sentiment,aspect,opinion,subjectivity
"Good buy , good shoe.I would recommend to everyone .",POS,NULL,recommend,0
Good buy .,POS,NULL,Good,0
Good buy if you 're a college student just looking to be warm in class .,POS,buy,Good,0
Good color shimmery fit great arrived on time thanks,POS,color,Good,0
Good color shimmery fit great arrived on time thanks,POS,NULL,"shimmery, thanks, great",0
Good comfortable fit and they look great too .,POS,fit,Good comfortable,0
Good comfortable fit and they look great too .,POS,they,great,0
Good fabric ... good fit .,POS,NULL,good,0
Good fabric ... good fit .,POS,fabric,Good,0
Good fit .,POS,NULL,Good,0
Good for about 3-4 hours but I have foot pain so it has to be a good shoe to last that long .,POS,shoe,"Good, good",0
Good for my ballet dancing girls who are fussy with tights .,POS,tights,"Good, fussy",0
good for practice not so good for performance .,POS,NULL,good,0
good for practice not so good for performance .,NEG,NULL,not so good,0
Good investment .,POS,NULL,Good,0
Good length and width .,POS,length,Good,0
Good length and width .,POS,width,Good,0
GOOD LOOKING BOOT,POS,LOOKING,GOOD,0
GOOD PRICE,POS,PRICE,GOOD,0
"Good price , good quality , very nice ! !",POS,price,Good,0
"Good price , good quality , very nice ! !",POS,quality,good,0
"Good price , good quality , very nice ! !",POS,NULL,very nice,0
good product for the price,POS,price,good,0
"Good quality , comfy , good support , nice color .",POS,quality,Good,0
"Good quality , comfy , good support , nice color .",POS,NULL,"good, comfy",0
"Good quality , comfy , good support , nice color .",POS,color,nice,0
Good quality .,POS,quality,Good,0
Good quality and fit .,POS,NULL,Good,0
Good quality and fit .,POS,quality,Good,0
Good quality and perfect fit .,POS,quality,Good,0
Good quality and perfect fit .,POS,NULL,perfect,0
Good quality because it was a capezio .,POS,quality,Good,0
Good quality shoe .,POS,shoe,Good,0
Good shoe for the price .,POS,shoe,Good,0
Good value .,POS,NULL,Good value,0
"Good value for the teen that needs them for dance , but tends to rip them all the time ; ) They hold up better than any other brand .",POS,They,better,0
"Good value for the teen that needs them for dance , but tends to rip them all the time ; ) They hold up better than any other brand .",POS,them,Good value,0
Good with casual or dressy .,POS,NULL,Good,0
Gorgeous color and strong tights .,POS,color,Gorgeous,0
Gorgeous color and strong tights .,POS,tights,strong,0
Got a 7.5W in camel and it fits perfectly .,POS,NULL,perfectly,0
GOT A RUN DAY ONE,POS,NULL,NULL,1
"Got dirty super quick though , I have no idea how .",NEG,NULL,NULL,1
"Got these for my mother-in-law ( 103 years old ) and hoped that they would fit her ... she loves them and every time we see her , she is wearing them .",POS,them,"NULL, loves",0
great,POS,NULL,great,0
great alone or under tight jeans,POS,NULL,great,0
Great as always,POS,NULL,Great,0
Great ballet pink color .,POS,color,Great,0
"Great blouse , great color !",POS,blouse,Great,0
"Great blouse , great color !",POS,color,great,0
Great Boot .,POS,Boot,Great,0
GREAT Boots .,POS,Boots,GREAT,0
great buy,POS,NULL,great,0
great choice if you need a character shoe,POS,shoe,great,0
Great color too .,POS,color,Great,0
Great colors .,POS,colors,Great,0
Great comfort -- attractive ! !,POS,NULL,"Great, attractive",0
Great dance shoe .,POS,shoe,Great,0
Great fit !,POS,NULL,Great,0
"Great fit , great boot , at a great price",POS,NULL,Great,0
"Great fit , great boot , at a great price",POS,boot,great,0
"Great fit , great boot , at a great price",POS,price,great,0
"Great fit , great look !",POS,NULL,Great,0
"Great fit , great look !",POS,look,great,0
"Great fit , true to size !",POS,NULL,Great,0
"Great fit , true to size !",POS,size,TRUE,0
Great fit and i love the way it looks on me .,POS,NULL,"Great, love",0
Great fit for 12 year old with long legs who wears a size 14 in girls clothes .,POS,NULL,Great,0
Great for costumes,POS,NULL,Great,0
great for dancing !,POS,NULL,great,0
Great for dancing and costume modesty .,POS,NULL,Great,0
"Great for everyday shopping , running errands , etc .",POS,NULL,Great,0
Great for photo shoots and Cosplaying .,POS,NULL,Great,0
great for the price,POS,price,great,0
great granddaughter loved them,POS,them,loved,0
Great looking sandal also .,POS,sandal,Great,0
"Great material , washes well , and lasts a really long time ... it 's very much so worth the cost .",POS,NULL,very much so worth,0
"Great material , washes well , and lasts a really long time ... it 's very much so worth the cost .",POS,material,"well, Great",0
Great neutral color and simple design .,POS,color,Great,0
Great neutral color and simple design .,POS,design,simple,0
Great price & Great value !,POS,price,Great,0
Great price & Great value !,POS,NULL,Great value,0
"Great price , nice fit",POS,price,Great,0
"Great price , nice fit",POS,fit,nice,0
Great price on Amazon .,POS,price,Great,0
Great product,POS,product,Great,0
great product and hard to find in stores ... Thank you .,POS,product,great,0
great product and hard to find in stores ... Thank you .,POS,NULL,Thank,0
great product very comfortable would buy them in another color again ... did n't hurt my feet just right and needed it for a theatre production.. easy on older feet,POS,them,NULL,0
great product very comfortable would buy them in another color again ... did n't hurt my feet just right and needed it for a theatre production.. easy on older feet,POS,product,"great, very comfortable, NULL",0
Great quality .,POS,quality,Great,0
Great quality and size .,POS,quality,Great,0
Great quality and size .,POS,size,Great,0
Great quality black opaque tights with a hint if shimmer and very good stretchability .,POS,quality,Great,0
Great quality black opaque tights with a hint if shimmer and very good stretchability .,POS,stretchability,very good,0
great quality but ran a little small,NEG,NULL,a little small,0
great quality but ran a little small,POS,quality,great,0
Great seller with super fast shipping .,POS,seller,Great,0
Great seller with super fast shipping .,POS,shipping,super fast,0
great service and a great product,POS,product,great,0
great service and a great product,POS,service,great,0
Great shimmer too,POS,shimmer,Great,0
Great shipping and packaging too !,POS,packaging,Great,0
Great shipping and packaging too !,POS,shipping,Great,0
Great shoe .,POS,shoe,Great,0
Great shoes !,POS,shoes,Great,0
Great shoes and very comfortable .,POS,shoes,"Great, very comfortable",0
Great shoes in every color .,POS,shoes,Great,0
great stuff !,POS,stuff,great,0
Great sweatshirt .,POS,sweatshirt,Great,0
"Great tights , I wish the waist band was n't just a strip of elastic , and was more of a body shaper like classic pantyhose , but these tights are worth it even without .",POS,tights,"Great, worth",0
Great tights .,POS,tights,Great,0
Great tights ; these were exactly what I was looking for to go along with a costume dress and knee-high boots .,POS,tights,"Great, NULL",0
Great tights for ballerinas .,POS,tights,Great,0
Great transition tights for my daughter .,POS,transition tights,Great,0
Great Value .,POS,NULL,Great Value,0
Great value and they last all year with no holes or runs .,POS,they,"Great value, NULL",0
Great value looked great,POS,NULL,"great, Great value",0
Had I gone half a size down it would have been perfect .,NEG,NULL,NULL,1
Had to exchange my first pair because they run a size small .,NEG,pair,small,0
Had to get my husband to help with buckle .,NEG,buckle,NULL,1
Had to mail back which cost $ 13.00 ? ?,NEG,NULL,NULL,1
Had to return them .,NEG,them,Had,0
Had to send back ... .Really was hoping these were going to fit .,NEG,NULL,NULL,1
happy,POS,NULL,happy,0
Happy with choice .,POS,NULL,Happy,0
Happy with my purchase .,POS,NULL,Happy,0
Has to give to my daughter because it was too small,NEG,NULL,too small,0
Have bought danskin products before ... Great fit and great quality .,POS,NULL,Great,0
Have bought danskin products before ... Great fit and great quality .,POS,quality,great,0
Have them in 3 colors,POS,them,NULL,1
Have wore this style when LifeStride was American made but of course now you just cant count on the sizes ? ?,NEG,sizes,NULL,1
Have worn and washed several times and they still look great .,POS,they,great,0
"Have yet to dance it them - so not really a full review- but the fit nice out of the box , the test will be when I go salsa dancing when my hip heals .",POS,NULL,nice,0
"Having danced for many years I love the coverage , little extra warmth these tighter tights give you - vs the store bought everyday tights .",POS,coverage,love,0
"Having danced for many years I love the coverage , little extra warmth these tighter tights give you - vs the store bought everyday tights .",NEU,tights,tighter,0
Having the soles of the feet exposed is good for my exercise classes .,POS,soles,good,0
HE LIKED IT .,POS,NULL,LIKED,0
He receives many compliments when he wears them .,POS,them,NULL,1
"He searched for quite a while to find boots that did not have a zipper , had steel toes , and were tough enough for wearing when he was riding his Harley .",POS,boots,tough enough,0
Heavy shimmery stockings that are nice for winter .,NEU,stockings,Heavy,0
Heavy shimmery stockings that are nice for winter .,POS,stockings,"nice, shimmery",0
Heel color and appearance awful .,NEG,Heel color,awful,0
Heel color and appearance awful .,NEG,appearance,awful,0
Hide a multitude of sins .,POS,NULL,NULL,1
Hides leg hair fairly well and I 'd say I have moderately hairy/dark legs .,POS,NULL,fairly well,0
Higher heels throw my back out and cause hip pain .,NEG,Higher heels,NULL,1
Highly recommend .,POS,NULL,Highly recommend,0
Highly recommend these !,POS,NULL,Highly recommend,0
Highly recommended .,POS,NULL,Highly recommended,0
Holding up well .,POS,NULL,well,0
"Holds up well through numerous laundry procedures , very silky feel .",POS,feel,very silky,0
"Holds up well through numerous laundry procedures , very silky feel .",POS,NULL,well,0
Holes are a bit tight .,NEG,Holes,a bit tight,0
Hood isn't too big and the front pouch pocket is nice .,POS,Hood,isn't too big,0
Hood isn't too big and the front pouch pocket is nice .,POS,front pouch pocket,nice,0
"Hours & hours of practice , plus 4 performances and not one complaint !",POS,NULL,NULL,1
"However , I ca n't wear them for long walks , as they offer no arch support .",NEG,them,NULL,1
"However , I decided to try this pair and was very pleased with the fit and the style .",POS,NULL,very pleased,0
