sentence,sentiment,opinion,aspect,subjectivity
"A nice lady was our waitress , I wish I could remember her name , but I couldn't talk but she was patient with me when I was asking for honey with my tea .",POS,patient,waitress,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,good,barley,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,good,Hot,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,good,water,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,Nice,,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,really,barley,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,really,Hot,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,really,water,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,well,barley,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,well,Hot,0
"A nice touch is that in the winter when you come they will give you this hot barley water , which tastes really good on a cold night , and actually works really well to clear my sinuses for some reason .",POS,well,water,0
"A perfect end to a perfect meal.Yes the place can be tough to get into , so plan ahead .",NEG,tough,place,0
"A perfect end to a perfect meal.Yes the place can be tough to get into , so plan ahead .",POS,perfect,meal.Yes,0
"A perfect end to a perfect meal.Yes the place can be tough to get into , so plan ahead .",POS,perfect,,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,authentic,food,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,authentic,Spanish,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,awesome,breakfast,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,awesome,tapas,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,good,bloodymarys,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,good,breakfast,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,good,food,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,good,Spanish,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,good,tapas,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,really,bloodymarys,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,really,breakfast,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,really,food,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,really,Spanish,0
"A really good interpretation on authentic Spanish food , awesome breakfast tapas , bloodymarys .",POS,really,tapas,0
A really nice hole in the wall restaurant .,POS,Nice,restaurant,0
A really nice hole in the wall restaurant .,POS,Nice,wall,0
A really nice hole in the wall restaurant .,POS,really,restaurant,0
A really nice hole in the wall restaurant .,POS,really,wall,0
A select few of the dosas are very good but the quality is very inconsistent .,NEG,inconsistent,quality,0
A select few of the dosas are very good but the quality is very inconsistent .,NEG,very,quality,0
A select few of the dosas are very good but the quality is very inconsistent .,POS,good,dosas,0
A select few of the dosas are very good but the quality is very inconsistent .,POS,very,dosas,0
A shaved ice place that doesnt try to serve anything else so the decor is pretty minimal .,POS,minimal,decor,0
A shaved ice place that doesnt try to serve anything else so the decor is pretty minimal .,POS,pretty,decor,0
A small restaurant and I was really excited to try this restaurant after all the Joe .,POS,excited,restaurant,0
A small restaurant and I was really excited to try this restaurant after all the Joe .,POS,really,restaurant,0
"A stage for band performances and/ or karaoke , an outside patio area with picnic tables throughout , and a menu that is full of some of the most creative drinks I 've seen .",POS,creative,drinks,0
"A stage for band performances and/ or karaoke , an outside patio area with picnic tables throughout , and a menu that is full of some of the most creative drinks I 've seen .",POS,most,drinks,0
A surprising find and a place we will definitely revisit .,POS,,place,1
A surprising find and a place we will definitely revisit .,POS,Surprising,place,0
"A true accident , the server was cleaning the table next to us and dropped a container of ranch and it splashed all over my guest .",NEG,,server,1
"A true pleasure is watching the Korean TV , which constantly runs in the background , and always makes me wonder if they could just turn the TV off , and the image from the show would just be burned into the screen and they would n't need to use the electricity any more.Also excellent are the appetizers , which for being such a cheap restaurant are actually pretty good , and you get a nice selection .",POS,cheap,restaurant,0
"A true pleasure is watching the Korean TV , which constantly runs in the background , and always makes me wonder if they could just turn the TV off , and the image from the show would just be burned into the screen and they would n't need to use the electricity any more.Also excellent are the appetizers , which for being such a cheap restaurant are actually pretty good , and you get a nice selection .",POS,excellent,appetizers,0
"A true pleasure is watching the Korean TV , which constantly runs in the background , and always makes me wonder if they could just turn the TV off , and the image from the show would just be burned into the screen and they would n't need to use the electricity any more.Also excellent are the appetizers , which for being such a cheap restaurant are actually pretty good , and you get a nice selection .",POS,good,restaurant,0
"A true pleasure is watching the Korean TV , which constantly runs in the background , and always makes me wonder if they could just turn the TV off , and the image from the show would just be burned into the screen and they would n't need to use the electricity any more.Also excellent are the appetizers , which for being such a cheap restaurant are actually pretty good , and you get a nice selection .",POS,Nice,selection,0
"A true pleasure is watching the Korean TV , which constantly runs in the background , and always makes me wonder if they could just turn the TV off , and the image from the show would just be burned into the screen and they would n't need to use the electricity any more.Also excellent are the appetizers , which for being such a cheap restaurant are actually pretty good , and you get a nice selection .",POS,pleasure,Korean,0
"A true pleasure is watching the Korean TV , which constantly runs in the background , and always makes me wonder if they could just turn the TV off , and the image from the show would just be burned into the screen and they would n't need to use the electricity any more.Also excellent are the appetizers , which for being such a cheap restaurant are actually pretty good , and you get a nice selection .",POS,pleasure,TV,0
"A true pleasure is watching the Korean TV , which constantly runs in the background , and always makes me wonder if they could just turn the TV off , and the image from the show would just be burned into the screen and they would n't need to use the electricity any more.Also excellent are the appetizers , which for being such a cheap restaurant are actually pretty good , and you get a nice selection .",POS,pretty,restaurant,0
