sentence,sentiment,opinion,aspect,subjectivity
Awesome Airbnb with beautiful views .,POS,beautiful,views,0
Awesome all around !,POS,Awesome,,0
Awesome experience great location close to everything and really simple handout thanks Gloria !,POS,,location,1
Awesome experience great location close to everything and really simple handout thanks Gloria !,POS,Awesome,,0
Awesome experience great location close to everything and really simple handout thanks Gloria !,POS,great,location,0
Awesome experience great location close to everything and really simple handout thanks Gloria !,POS,really,handout,0
Awesome experience great location close to everything and really simple handout thanks Gloria !,POS,simple,handout,0
Awesome experience great location close to everything and really simple handout thanks Gloria !,POS,thanks,Gloria,0
"Awesome hosts , very comfortable and clean room .",POS,Awesome,hosts,0
"Awesome hosts , very comfortable and clean room .",POS,clean,room,0
"Awesome hosts , very comfortable and clean room .",POS,comfortable,room,0
"Awesome hosts , very comfortable and clean room .",POS,very,room,0
Awesome little spot a 5 minute walk from everything you could need .,POS,,spot,1
Awesome little spot a 5 minute walk from everything you could need .,POS,Awesome,spot,0
"Awesome location , and an incredible view from the rooftop .",POS,Awesome,location,0
"Awesome location , and an incredible view from the rooftop .",POS,incredible,view,0
"Awesome location , close to the train and some great options for food .",POS,,location,1
"Awesome location , close to the train and some great options for food .",POS,Awesome,location,0
"Awesome location , close to the train and some great options for food .",POS,great,options,0
"Awesome location near the T station , with easy access to Back Bay and Downtown .",POS,,location,1
"Awesome location near the T station , with easy access to Back Bay and Downtown .",POS,Awesome,location,0
"Awesome location near the T station , with easy access to Back Bay and Downtown .",POS,easy,location,0
Awesome neighborhood and super attentive host .,POS,attentive,host,0
Awesome neighborhood and super attentive host .,POS,Awesome,neighborhood,0
Awesome neighborhood and super attentive host .,POS,super,host,0
Awesome place and an awesome host !,POS,Awesome,host,0
Awesome place and an awesome host !,POS,Awesome,place,0
"Awesome place just as listed , very clean , great location !",POS,Awesome,place,0
"Awesome place just as listed , very clean , great location !",POS,Clean,place,0
"Awesome place just as listed , very clean , great location !",POS,great,location,0
"Awesome place just as listed , very clean , great location !",POS,very,place,0
Bare bones room to stay in while visiting Boston .,NEG,Bare,room,0
Bathroom is also very clean .,POS,Clean,bathroom,1
Bathroom is also very clean .,POS,very,bathroom,1
Beacon Hill is beautiful and very quiet at night so it was nice to come back to that after being out in the busy city all day .,POS,beautiful,Beacon,0
Beacon Hill is beautiful and very quiet at night so it was nice to come back to that after being out in the busy city all day .,POS,beautiful,Hill,0
Beacon Hill is beautiful and very quiet at night so it was nice to come back to that after being out in the busy city all day .,POS,nice,Beacon,0
Beacon Hill is beautiful and very quiet at night so it was nice to come back to that after being out in the busy city all day .,POS,nice,Hill,0
Beacon Hill is beautiful and very quiet at night so it was nice to come back to that after being out in the busy city all day .,POS,quiet,Beacon,0
Beacon Hill is beautiful and very quiet at night so it was nice to come back to that after being out in the busy city all day .,POS,quiet,Hill,0
Beacon Hill is beautiful and very quiet at night so it was nice to come back to that after being out in the busy city all day .,POS,very,Beacon,0
Beacon Hill is beautiful and very quiet at night so it was nice to come back to that after being out in the busy city all day .,POS,very,Hill,0
"Beautiful , clean , apartment with an awesome view .",POS,Awesome,view,0
"Beautiful , clean , apartment with an awesome view .",POS,beautiful,apartment,0
"Beautiful , clean , apartment with an awesome view .",POS,Clean,apartment,0
"Beautiful apartment , great location , the walk into the city is a little long ( 20 minutes ) but doable .",NEG,A,location,0
"Beautiful apartment , great location , the walk into the city is a little long ( 20 minutes ) but doable .",NEG,little,location,0
"Beautiful apartment , great location , the walk into the city is a little long ( 20 minutes ) but doable .",NEG,long,location,0
"Beautiful apartment , great location , the walk into the city is a little long ( 20 minutes ) but doable .",POS,beautiful,apartment,0
"Beautiful apartment , great location , the walk into the city is a little long ( 20 minutes ) but doable .",POS,doable,location,0
"Beautiful apartment , great location , the walk into the city is a little long ( 20 minutes ) but doable .",POS,great,location,0
Beautiful apartment in a great location .,POS,beautiful,apartment,0
Beautiful apartment in a great location .,POS,great,location,0
Beautiful apartment with lots of natural light !,POS,,apartment,1
Beautiful apartment with lots of natural light !,POS,beautiful,apartment,0
Beautiful brownstone apartment .,POS,beautiful,apartment,0
Beautiful building .,POS,beautiful,building,0
Beautiful home !,POS,beautiful,home,0
Beautiful little retreat just minutes to Copley Square and bustling parts of Boston .,POS,,,1
Beautiful neighborhood with lots of restaurants and shops .,POS,beautiful,neighborhood,0
Beautiful rooftop patio .,POS,beautiful,patio,0
Beautiful rooftop patio .,POS,beautiful,rooftop,0
"Beautiful room , very clean , very comfy .",POS,beautiful,room,0
"Beautiful room , very clean , very comfy .",POS,clean,room,0
"Beautiful room , very clean , very comfy .",POS,comfy,room,0
"Beautiful room , very clean , very comfy .",POS,very,room,0
"Beautiful view , great space .",POS,beautiful,view,0
"Beautiful view , great space .",POS,great,space,0
Beautiful view as well .,POS,beautiful,view,0
Beautiful views .,POS,beautiful,views,0
"Beautiful views of Boston , ideally for enjoying the summer breeze at sunset .",POS,beautiful,views,0
"Beautiful views of Boston , ideally for enjoying the summer breeze at sunset .",POS,ideally,views,0
Beautifully decorated charming apartment with eat in kitchen .,POS,Beautifully,apartment,0
Beautifully decorated charming apartment with eat in kitchen .,POS,charming,apartment,0
"Bed : Comfortable , but located in a loft space where you ca n't stand up , so just be aware about the need to climb a fairly steep ladder and crouch down in the sleeping area if you have any mobility limitations .",NEG,,loft,1
"Bed : Comfortable , but located in a loft space where you ca n't stand up , so just be aware about the need to climb a fairly steep ladder and crouch down in the sleeping area if you have any mobility limitations .",NEG,,space,1
"Bed : Comfortable , but located in a loft space where you ca n't stand up , so just be aware about the need to climb a fairly steep ladder and crouch down in the sleeping area if you have any mobility limitations .",NEG,fairly,ladder,0
"Bed : Comfortable , but located in a loft space where you ca n't stand up , so just be aware about the need to climb a fairly steep ladder and crouch down in the sleeping area if you have any mobility limitations .",NEG,steep,ladder,0
"Bed : Comfortable , but located in a loft space where you ca n't stand up , so just be aware about the need to climb a fairly steep ladder and crouch down in the sleeping area if you have any mobility limitations .",POS,comfortable,bed,0
Bed is very comfy .,POS,comfy,bed,0
Bed is very comfy .,POS,very,bed,0
Bed was extremely comfortable .,POS,comfortable,bed,0
Bed was extremely comfortable .,POS,extremely,bed,0
