raw_words,sentiment,aspect,opinion,subjectivity
"And given the amount of death that must be seen in this field , it must be hard to keep that humanity without becoming cynical.I 'm keeping this book ... and will probably read it again .",POS,book,,1
And he presents the material in such a way that the key points really stick with you .,POS,way,,1
"And in this story he proves that that can be considerably more interesting and much more enjoyable than reading yet one more description of binge-drinking , hangovers and cowboy policing.When Patrik is called to the scene of a fatal car accident , it looks like a straightforward case of drunken driving .",POS,story,"much more enjoyable, more interesting",0
And is very hard to put down .,POS,,,1
"And it 's a very hard book to put down.As other reviewers have said , this is probably not the best place to start the series , as a fair amount of background knowledge is assumed .",POS,book,,1
"And it IS sexist , since it is done arbitrarily by sex : men get the last name , women get the first name.Like her husband Jonathan , Kellerman has the annoying habit of describing people 's clothing , even when it is utterly irrelevant , which is most of the time .",NEG,Kellerman,,1
"And it IS sexist , since it is done arbitrarily by sex : men get the last name , women get the first name.Like her husband Jonathan , Kellerman has the annoying habit of describing people 's clothing , even when it is utterly irrelevant , which is most of the time .",NEG,,annoying,0
And it certainly merits the praise it has received .,POS,,certainly merits,0
"And it is so well put together-it 's a lengthy book , but easy to follow along-despite the huge number of players and factions that are detailed .",NEG,book,lengthy,0
"And it is so well put together-it 's a lengthy book , but easy to follow along-despite the huge number of players and factions that are detailed .",POS,book,"so well, easy, detailed",0
"And it was good to find out how Peter 's colleague Marge and her adopted daughter , Vega ( rescued from a cult in a previous book ) , are doing.This book is a page-turner and a very enjoyable read .",POS,,good,0
"And it was good to find out how Peter 's colleague Marge and her adopted daughter , Vega ( rescued from a cult in a previous book ) , are doing.This book is a page-turner and a very enjoyable read .",POS,book,"page-turner, very enjoyable",0
And makes me wonder what more I could have done to help them .,POS,,,1
And my books are still better edited than this book .,NEG,book,better,0
And not in a good way .,NEG,way,not in a good,0
"And now please tell me how he can do so with his common law wife who has 3 kids from some pickpocket , who is a commoner and on top of that has the reputation of a whore ? I admit that because the last book has some interesting action twists and turns it is better than the second one .",POS,action twists and turns,interesting,0
"And now please tell me how he can do so with his common law wife who has 3 kids from some pickpocket , who is a commoner and on top of that has the reputation of a whore ? I admit that because the last book has some interesting action twists and turns it is better than the second one .",POS,last book,better,0
"And of course , there is history between Gaille and Daniel that has to be resolved for their adventure to be a success.I 'm a bit of an ancient history buff , so I found the well-researched novel interesting , although occasionally confusing .",NEG,novel,occasionally confusing,0
"And of course , there is history between Gaille and Daniel that has to be resolved for their adventure to be a success.I 'm a bit of an ancient history buff , so I found the well-researched novel interesting , although occasionally confusing .",POS,novel,interesting,0
"And on this incredible journey into the depths of that darkness , what an absolutely marvelous guide is this modern day Virgil called Siddharta Mukherjee as he leads us on this long and often harrowing journey through the swarth that cancer has cut through mankind throughout time.Mukherjee is a veritable kaleidoscope .",POS,Siddharta Mukherjee,"absolutely marvelous, NULL",0
And seriously how many times can this guy die or try and kill himself ? It was a real disappointment because I invested quite a bit of time into this series with high hopes it would all be worth it .,NEG,series,,1
"And she really went out on a limb with this book , indeed with the entire trilogy.I 'm sorry to say that , for me , that limb cracked about half way through , and it all came crashing to the slimy , mud covered , insert riddled ground .",NEG,,sorry,0
"And some are not bad , per se , just narcissistic .",NEU,,not bad,0
"And some of the airline information didn't seem quite right.All in all , frustrating to get so interested and then deal with an anticlimax ending .",NEG,ending,frustrating,0
And the author ends the book with caution about the elusive cure yet optimism for more effective future advancements in the fight against this killer disease that has touched so many of us or our loved ones.Bravo to Dr. Mukherjee .,POS,Dr. Mukherjee,,1
