raw_words,sentiment,aspect,opinion,subjectivity
Great Screen and with the size of the laptop .,POS,Screen,Great,0
Great Screen and with the size of the laptop .,POS,size of the laptop,Great,0
Great budget machine - much easier to upgrade than YouTube videos suggest .,POS,machine,"Great, budget",0
Great computer for price .,POS,computer,Great,0
Great computer so far !,POS,computer,Great,0
Great for Programming and for low end gaming,POS,,Great,0
Great for gaming .,POS,,Great,0
"Great for the price , could do with backlit keys tho",NEU,backlit keys,,1
"Great for the price , could do with backlit keys tho",POS,price,Great,0
Great for watching netflix or other streaming movie services .,POS,,Great,0
Great laptop .,POS,laptop,Great,0
"Great laptop for the price , runs fast and has good specs .",POS,laptop,Great,0
"Great laptop for the price , runs fast and has good specs .",POS,runs,fast,0
"Great laptop for the price , runs fast and has good specs .",POS,specs,good,0
Great little compact chrome book .,POS,chrome book,Great,0
Great love my chromebook no complaints,POS,chromebook,Great love,0
Great machine at a great price,POS,machine,"Great, great",0
Great overall product for the cost .,POS,cost,Great,0
Great overall product for the cost .,POS,product,Great,0
Great price .,POS,price,Great,0
Great price for its specs I actually bought 2 of these already .,POS,specs,Great,0
Great product !,POS,product,Great,0
Great product and reasonable prices .,POS,prices,reasonable,0
Great product and reasonable prices .,POS,product,Great,0
Great product for that money ),POS,product,Great,0
Great purchase !,POS,,Great,0
Great quality !,POS,,Great,0
"Great reviews , I was thrilled to order it .",POS,,Great,0
Great screen !,POS,screen,Great,0
Great specs for the price .,POS,specs,Great,0
"HDD is extremely slow , change to SSD should be better",NEG,HDD,extremely slow,0
"HDD is extremely slow , change to SSD should be better",POS,SSD,better,0
Happy with the buy .,POS,,Happy,0
Have had HP 's in the past and will certainly not be considering anything from this brand in the future .,NEG,HP,not be considering,0
"Haven ' t had a chance to use it for work yet , but seems to be good for the cost .",POS,,good,0
Having to constantly restart my laptop for no apparent reason seems quite unreasonable .,NEG,laptop,unreasonable,0
He loves it .,POS,,loves,0
He says it really works for him .,POS,,,1
How does a company build a fingerprint scanner in a computer but they skip the part about making capable of doing basic everyday stuff without freezing ?,NEG,company,,1
How is it that I bought a laptop almost 9 years ago for a similar price and it worked beautifully for the first couple years I had it but this one is having a hard time keeping up with me checking emails ? ...,NEG,laptop,,1
"However , at this price point I reckon I can still live without it .",NEG,price,,1
"However , it 's a good product especially with the SSD installed .",POS,product,good,0
"However , the battery life is nowhere near the 8-hour mark that the sticker on the laptop claims .",NEG,battery life,,1
"However , the sound is horrific !",NEG,sound,horrific,0
However with a BLUE SCREEN there is NO WAY to trouble shoot .,NEG,,,1
Husband loves it !,POS,,loves,0
I ' m very happy with it .,POS,,happy,0
I ' ve had it for months and I ' ve had no problems with it it ' s very fast and can do anything I would like it to .,POS,,fast,0
I 'd recommend this to anyone looking for a great performing laptop .,POS,laptop,"recommend, great",0
I 'm a mac user and I would love to get this laptop .,POS,laptop,love,0
I 'm going to return it because it will only get worse with time .,NEG,,worse,0
"I 'm guessing it 's windows 10 's fault , but maybe not .",NEU,windows 10,,1
"I 'm impressed by its power , and how cool it stays playing games .",POS,,cool,0
"I 'm impressed by its power , and how cool it stays playing games .",POS,power,impressed,0
"I 'm not really happy my 5+ old laptop is faster than a latest generation laptop , but everything else besides speed is nice .",NEG,latest generation laptop,,1
"I 'm not really happy my 5+ old laptop is faster than a latest generation laptop , but everything else besides speed is nice .",POS,latest generation laptop,nice,0
"I 'm not sure of the battery life yet , as I have n't had time to really test it , but ACER is fast and easy to use .",POS,ACER,"easy, fast",0
I 've give it two months of using this computer .,NEU,computer,,1
I 've had it for a couple months now and for the price it performs amazingly .,POS,,amazingly,0
I 've had it for an hour and the screen already went dark .,NEG,screen,,1
I 've had sub $ 300 computers with a better quality build .,POS,computers,,1
I 've had sub $ 300 computers with a better quality build .,POS,quality,better,0
I 've never used a chromebook before but I like it and it works well,POS,chromebook,like,0
I 've only had it a few days but I 'm really not impressed .,NEG,,not impressed,0
"I already paid extra 150 $ for the keyboard , replaced it myself to avoid further fees and yet it stopped working again ( June 2018 ) .",NEG,,,1
"I am able to play all my games at the highest settings or just under , without any frame loss , or lag .",POS,,,1
I am about to buy this product but this change in price made me frustrated .,NEG,price,frustrated,0
I am about to buy this product but this change in price made me frustrated .,POS,product,,1
I am almost certain that I will get my moneys worth out of this little machine many times over .,POS,little machine,,1
"I am an apple customer since a while , but never had have the chance to buy a macbook .",NEU,macbook,,1
"I am getting 3-4 hours of battery life , but I mostly use it plugged in with its large power adapter , so this is not too much of an issue for me .",NEG,battery life,,1
"I am happy with this purchase , and I think you will too .",POS,,,1
I am hoping they will be able to suggest something .,NEU,,,1
I am perplexed as to how anyone using this laptop for more than 10 minutes would miss the issues that were glaring for me .,NEG,laptop,,1
I am planning to raise this issue in social media so Asus and Amazon should focus more on their product quality and after market support .,NEG,Amazon,,1
I am planning to raise this issue in social media so Asus and Amazon should focus more on their product quality and after market support .,NEG,Asus,,1
I am pleased with my purchase .,POS,,pleased,0
I am totally in love with the laptop ! !,POS,laptop,love,0
I am very happy with this product .,POS,product,happy,0
"I am very satisfied with it and i would definitely recommend it , especially for the price !",POS,,satisfied,0
"I am very satisfied with it and i would definitely recommend it , especially for the price !",POS,price,,1
I as a customer never expected this kind of quality from Asus or from Amazon .,NEG,Amazon,,1
I as a customer never expected this kind of quality from Asus or from Amazon .,NEG,Asus,,1
I barely get 3 hours out of it while just browsing .,POS,,,1
I bought it a couple of months ago for uni and I 'm quite impressed with what Asus has managed to sell for this amount of money .,POS,Asus,impressed,0
"I bought it in May 2017 , sent it to repair in Feb 2018 .",NEG,,,1
I bought this Laptop as I am a big fan of Asus laptops .,POS,Asus laptops,,1
I bought this laptop for word processing .,NEU,laptop,,1
"I came from a cheap HP laptop and the screen , build quality , battery life , processing power are miles better !",POS,HP laptop,cheap,0
"I came from a cheap HP laptop and the screen , build quality , battery life , processing power are miles better !",POS,battery life,better,0
"I came from a cheap HP laptop and the screen , build quality , battery life , processing power are miles better !",POS,build quality,better,0
"I came from a cheap HP laptop and the screen , build quality , battery life , processing power are miles better !",POS,processing power,better,0
"I came from a cheap HP laptop and the screen , build quality , battery life , processing power are miles better !",POS,screen,better,0
"I chose the gold color , and it is great .",POS,,great,0
"I complained that this had happened only after I sent it the first time , and they wound up sending me a label .",NEG,they,complained,0
"I contacted support and they walked me through different ways of resetting the system , none of which worked but they took me lots of time .",NEG,support,,1
I definitely recommend .,POS,,recommend,0
"I did a clean install of windows 10 on this and it still feels a noticeable amount slower than my older , inferior laptop .",NEG,,,1
I did not realize how useful a feature that is until I did n't have it .,POS,,useful,0
I do NOT recommend this laptop .,NEG,laptop,,1
"I do like the fingerprint scanner and form design , though",POS,fingerprint scanner,like,0
"I do like the fingerprint scanner and form design , though",POS,form design,like,0
"I do n't know , looking at other alternatives , but this seems to be the best reviewed option at this price point .",POS,,best,0
"I do really love the size , and the performance is great .",POS,performance,great,0
"I do really love the size , and the performance is great .",POS,size,love,0
I dont reccomend this laptop at all !,NEG,laptop,,1
I ended up replacing it with a 128GB SSD and it 's working great .,POS,128GB SSD,great,0
I feel like I wasted my money .,NEG,,,1
I feel like we have somehow taken a few steps backwards .,NEG,,,1
I finally got one of these units after several issues with sellers .,POS,,,1
I get the BLUE SCREEN of death .,NEG,,,1
"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",POS,,worth,0
"I got the laptop one week agao , it 's looks good .",POS,,good,0
I got the laptop to play games while on the road for work .,POS,laptop,,1
I got this item only recently because I needed a laptop .,NEU,laptop,,1
I had bought this laptop few months back in Luxembourg through amazon global store with a hope that quality will be great but unfortunately i am seeing the display panel is coming out from the structure .,NEG,display panel,,1
I had bought this laptop few months back in Luxembourg through amazon global store with a hope that quality will be great but unfortunately i am seeing the display panel is coming out from the structure .,NEG,laptop,,1
"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",NEG,battery life,,1
I had none of the issues others complained about .,POS,,,1
I had read every review I could find and have read only positive reviews .,POS,,,1
I have been completely unsatisfied with my latest Macbook Pro purchase .,NEG,Macbook Pro,completely unsatisfied,0
I have been sorely disappointed with my 2014 13 '' macBook with retina display .,NEG,retina display,sorely disappointed,0
"I have called ASUS twice and they have been unable to help , although they have tried .",NEG,ASUS,,1
I have gone through all the troubleshooting steps and still nothing .,NEG,,,1
I have n't had any issues with battery life or component/driver malfunctioning ( even though I 'm running archlinux ) .,POS,battery life,,1
